717 21289
157 297
250 56 407076958
337 467 702819372
186 477 450968207
688 322 157624543
80 268 398443994
654 370 595185905
402 377 186268986
620 308 708596745
451 585 162363177
642 236 382432643
259 147 245005840
153 76 897972362
474 701 348216271
551 521 660702322
446 167 952425323
337 534 27423539
569 438 539918380
535 363 406417265
639 137 330441112
359 225 147161435
424 202 850493077
372 700 891443294
629 512 798762794
457 617 915238774
413 198 521095355
677 196 951430218
10 239 768780544
233 234 221136011
548 494 813158997
663 383 843762568
477 407 319960262
363 284 410052124
569 84 915508022
622 492 138408273
147 651 118791719
495 602 866911249
491 139 476158490
157 122 629613935
380 23 98838853
208 283 914128144
326 542 704647753
538 704 357525235
540 234 418292573
561 168 704403290
621 146 869068521
501 58 877091022
150 370 721075650
251 55 25109176
57 97 481402405
628 433 910626682
100 540 839414009
350 507 382666380
141 589 646508142
495 593 91596129
254 403 920283254
412 345 504443969
271 705 486870336
520 595 711017603
676 511 985842748
337 65 753791543
655 524 218248191
45 141 318526102
627 566 913636463
688 700 775220107
510 298 56184927
341 313 289268597
541 122 43416292
126 5 710217355
408 362 790555108
278 602 964820645
622 488 300092374
681 545 312487571
711 5 26185958
167 39 143333223
331 175 164248517
461 143 738891883
645 6 809780842
191 168 315534978
165 473 682769506
455 667 250005245
551 715 43805519
369 452 592639238
40 262 770030601
673 432 218644693
493 417 327601123
521 606 306651336
206 119 795242112
108 241 127222983
502 18 638128607
556 258 830868411
716 341 787626852
441 13 282573525
335 574 468864031
278 477 132219195
4 497 468595719
291 24 560419068
629 418 250879114
580 223 436785078
19 14 359251107
716 498 708060725
496 484 138416297
5 159 617989819
406 90 72452942
485 412 187027191
157 449 514337109
361 431 274311636
360 376 912592728
44 677 915175347
535 95 985749652
127 503 556734987
116 689 612939308
495 530 79286086
96 65 53557455
501 542 546400304
625 55 17238279
423 442 844950626
241 448 570843013
148 185 445277417
599 48 707735021
540 239 235799654
394 576 577097666
535 592 792294751
412 715 81377765
391 430 157004891
110 535 998521813
250 437 881673907
454 334 782285062
229 689 859888955
389 132 700907148
459 164 798962023
717 472 15259166
345 652 52248011
388 350 908108404
477 383 712814609
234 371 891887912
206 161 879534786
366 303 193635484
373 414 639822367
540 57 506920541
243 549 316882747
455 644 105153509
556 109 823004448
97 669 607909823
714 155 606042351
467 61 247019921
264 273 73338922
599 6 107748017
11 382 130484861
196 581 879725634
226 579 894428330
316 382 816587488
314 99 487294649
693 704 475218284
516 520 299808931
200 476 909379630
501 713 999979164
87 76 988775232
497 71 724740979
669 469 299845094
71 240 725200
617 121 383908669
594 69 768651612
314 711 379139272
342 217 147484351
584 699 445258020
61 350 220961904
552 201 647781473
83 617 86719720
411 502 225039544
612 377 728469955
97 473 464742346
53 428 792517352
476 676 942875361
712 74 284340591
431 248 779722995
712 620 699796464
378 96 375040877
647 460 152228494
138 512 449689263
210 575 63281428
39 188 930155499
38 271 833155455
248 300 444880737
538 175 909674757
166 626 61910507
201 382 705825777
185 402 898151530
169 325 146758430
355 507 521539904
669 242 997823175
307 109 169545458
307 456 685627378
85 502 519669034
661 250 477100178
84 373 84766459
14 485 520739179
348 677 838888145
271 263 623586430
294 584 388919238
683 387 188712356
679 631 264086756
308 541 720282857
151 639 670966059
612 393 354151323
569 68 13123869
384 524 262286956
680 571 124035155
141 600 421660460
354 380 636197978
58 109 578187191
487 142 698306185
497 591 190503522
107 553 660368867
212 125 658336295
703 45 247603225
93 361 335669433
18 602 827475615
358 143 838585954
187 238 402147610
598 289 193376689
52 75 571315502
593 375 986667101
528 560 151264701
189 142 462317650
121 419 435272035
544 595 407055138
46 331 661467214
204 262 506544534
85 595 645793444
229 539 98079532
2 18 520642349
331 164 96996109
702 205 953831964
300 150 874777950
324 46 610710791
34 486 398211819
476 634 240408711
279 570 157221994
61 180 368865007
367 140 479741525
18 455 177667933
420 193 557761617
682 387 296295092
147 548 996390114
102 692 570410473
185 12 448754978
220 519 343411417
623 714 764161269
395 676 420754568
384 607 848909290
338 445 508744763
112 689 218007234
146 597 522593507
451 38 79378345
475 320 809818542
710 419 917110031
654 234 514783534
266 82 535717267
634 82 496844183
235 94 201716359
636 34 9620096
33 166 465242186
413 53 102494722
333 295 509139925
189 528 288667968
454 181 673749497
363 138 964731596
9 619 661716782
392 153 810080851
44 50 929740805
383 96 918475950
384 276 121519340
184 381 929656706
301 645 222964553
441 379 718187218
404 481 41646740
430 87 808678984
47 673 855042289
189 215 728342744
311 88 754316025
19 237 123272816
165 86 437976809
42 433 889060872
11 478 861555288
84 321 570423866
675 390 799919708
39 2 137437884
444 363 896405002
414 618 372675329
363 706 248596466
692 419 952704870
265 306 842636272
125 345 469303731
350 514 180342218
6 532 958167269
43 41 423708207
445 438 35738668
691 275 375397950
457 60 805306742
51 272 33093555
90 101 274971860
522 439 183316505
684 91 361408435
696 645 279448922
403 67 969922887
256 391 823109225
702 566 648024198
616 533 60269864
59 650 313762927
84 251 972882396
96 665 27596064
180 646 402227642
199 49 408505478
11 474 520728506
360 211 326416515
6 555 229756965
312 462 125272265
120 654 42183881
481 93 345785475
4 551 962070341
2 448 241610666
79 578 695432670
345 410 431675284
237 3 204274293
606 232 91010319
531 150 663740498
215 279 326431290
11 603 75774609
269 562 114399044
102 303 292233563
130 364 547617572
270 250 849882212
13 577 135369904
41 5 498373397
706 356 779662551
709 296 990410809
423 72 604907504
699 109 849851541
531 629 872394687
83 229 921435051
525 440 568607724
587 285 457898363
358 93 573734310
206 523 671188759
112 307 366881382
289 338 274821200
705 186 738731562
268 713 463005423
119 128 821799412
473 291 512828478
129 139 45013474
498 77 104170214
500 157 239328261
384 241 319267953
527 468 736791990
417 112 623547592
42 382 313846643
82 320 461221487
191 610 202912946
521 653 957277963
236 298 977024754
611 171 922305651
106 579 992109875
392 387 327043313
383 601 371600967
187 369 653200081
693 306 526805601
660 246 568729251
394 686 567329889
540 647 237913624
182 559 118533245
423 597 922914847
331 166 140488585
545 588 299703405
98 653 908217289
12 463 984506898
707 658 176782837
118 135 619636623
386 541 868441316
574 553 847415778
658 373 491829101
580 343 892694707
101 383 768065629
403 424 247854877
636 336 684771908
680 182 643657422
401 404 792432172
7 611 541392770
539 493 579748271
154 679 66284359
671 413 133447805
258 615 897855925
63 580 998767843
558 485 540751032
360 353 18181812
548 654 997967849
214 435 286613752
4 402 18518452
567 676 157208130
2 378 486745472
169 563 749438242
413 81 757840512
351 376 837924270
468 499 870271189
434 316 45927306
67 418 956535440
215 575 27276781
353 37 606054635
420 399 752459850
233 92 774988572
423 407 854459344
411 37 196504554
709 333 709161054
680 687 816138194
561 66 436710526
25 593 401674818
626 119 149249081
364 576 650187803
164 100 727770375
554 483 455054989
224 711 32772561
708 687 738966319
85 576 407364476
712 26 404440156
177 286 106027003
416 654 517238839
698 710 546044391
642 198 82444372
428 36 139016086
100 220 645026104
145 546 705762399
705 691 374683294
306 635 898317328
514 98 732521267
440 570 949521443
582 231 834199220
135 231 813067026
531 28 593355951
648 297 656089655
224 378 617839821
524 462 36050203
486 526 323084602
376 367 354571711
403 411 714522776
233 696 844290854
154 309 542535200
514 604 145103345
46 711 199092559
395 440 864815385
303 222 344454845
304 104 559385812
269 213 334212385
695 283 832276658
34 323 317057065
65 417 276750490
240 308 385479242
560 638 276941581
329 209 267322890
403 343 767699971
348 149 964366274
236 682 646263881
115 275 631880180
676 672 629337320
583 337 252228603
521 503 461989351
487 703 425561995
621 399 410319624
153 379 599996591
639 116 706655865
317 488 101754053
313 39 133772278
595 92 573042518
286 652 561694017
459 598 38812338
286 319 449090792
392 621 599438202
30 522 239842292
560 350 8405584
126 617 456324200
685 661 722484357
703 613 959773006
401 242 129310867
414 603 305974563
640 198 76660853
658 529 46117447
711 145 550399998
567 432 459449170
381 600 929592526
177 243 477406449
387 453 820108143
349 681 409434209
401 693 607701807
157 152 541630539
100 504 252620838
83 270 807387934
51 534 786894859
323 165 959366527
458 548 299619813
486 467 942162967
572 452 926441907
142 170 490647082
627 32 560196640
188 220 258988826
409 264 310413683
28 177 974670472
285 371 486832308
533 368 593240763
132 64 494510797
504 346 387530593
441 691 323977298
243 650 262085062
440 531 766167163
112 713 360197251
640 408 751974763
144 224 927756483
550 491 72162015
697 638 39355050
634 236 200740078
658 618 217833943
695 112 770699287
481 237 948542686
668 674 120159314
196 488 410752473
400 142 149306315
75 313 619050701
250 586 158560770
714 491 907963776
666 514 409041487
456 36 291414933
332 559 222713050
429 581 876280697
238 102 526745276
229 466 120506766
48 326 959115124
318 599 65911197
235 518 689910623
611 521 909660454
530 503 51146417
320 645 156367777
623 633 861522033
13 215 34514556
410 587 686060799
273 166 375799859
660 628 211677942
474 548 693280540
715 353 168534054
631 52 952508207
556 536 342006657
9 302 517230958
91 88 764373565
380 612 479301419
17 644 495755903
115 522 511159053
109 214 802153203
591 588 932928218
360 9 976251302
338 711 272153027
487 196 206532836
68 352 445550232
671 156 965224866
399 101 119024319
36 218 71333354
148 472 150900605
164 8 804027419
68 215 999299305
580 334 127413654
502 242 898003132
688 547 14484472
315 109 962767214
98 629 783536134
258 189 627511352
286 708 919509290
411 217 15993355
271 120 544827036
579 31 465443910
660 622 254382673
199 2 668761151
545 351 780181737
468 265 983840592
446 412 773333659
474 547 911854365
641 59 847954607
80 184 322064218
75 170 280365593
258 670 675980528
650 305 797942254
458 577 795978567
456 176 472120369
637 105 103504129
657 35 964648041
117 80 993574375
318 223 616874234
512 284 266620213
115 234 724423899
524 89 569898629
691 528 439023532
460 549 18928170
120 554 469723549
420 539 828540695
534 585 757626222
568 343 80246054
717 75 72256620
183 299 55629829
544 51 357206931
337 185 74357326
672 702 198943141
615 496 831818273
189 552 851490681
215 288 170060218
252 590 912451752
477 537 186631101
700 592 106670822
572 707 971444229
472 489 850666630
437 142 769466691
597 421 723889638
291 44 194804241
84 240 834259484
634 242 864139293
345 49 696731885
631 200 581701624
572 351 102486625
103 312 388218520
371 420 990406664
176 642 10385676
287 190 235170859
236 186 940043897
640 24 622815479
612 324 86908491
302 262 123647693
557 220 274478476
425 716 399118597
434 144 462370430
228 360 260883640
456 119 4361836
139 458 634901859
500 337 688225795
187 337 180733873
302 120 850209628
260 246 6885758
698 266 952747102
592 693 132711711
617 484 312303682
535 107 17210095
681 32 539713457
609 174 452157779
100 107 703613463
2 522 438310315
646 308 412756492
503 96 860125049
667 368 312903877
311 637 97628710
711 381 32243985
419 331 296940743
173 215 503979449
36 537 32234128
247 594 630902684
417 185 535492795
220 45 958990757
680 294 132053656
637 443 870478910
113 67 419345955
384 538 752724201
201 669 934062066
456 487 158056591
157 74 623282410
256 562 724323913
409 173 551386972
1 392 391996435
697 511 711382403
465 540 412677299
322 357 534552546
76 415 806169659
401 639 481107263
571 313 396313056
610 323 732358375
40 294 518979254
168 14 708145313
527 93 671625128
12 558 8418211
716 41 653933340
232 188 405320686
506 612 360501241
401 205 397952654
602 351 609466857
103 509 677550031
44 45 436414384
153 195 160432946
670 575 795940357
229 222 893676455
397 539 640248822
411 364 926737781
50 505 662775978
182 207 372765981
574 84 98520001
363 486 661581475
409 119 806693625
553 43 897748593
642 5 364437928
393 116 138084024
32 405 680848596
519 640 436150321
37 14 460453749
56 439 326254472
332 189 386544180
540 266 265430081
290 122 470493546
544 135 401521597
98 247 487440645
684 325 514685191
578 101 837014331
561 444 117403150
512 63 426691269
647 310 402662545
355 659 514060362
647 309 298423665
449 323 515030471
108 124 814504545
700 363 182456774
600 685 115735560
384 505 997936785
710 177 326864133
433 160 341297248
92 628 489092780
351 74 529704987
668 347 898662404
666 144 520707111
664 609 641002659
180 656 461624415
6 562 454823603
478 215 171768309
555 294 296082757
129 559 562295005
189 353 519291024
29 371 512401902
118 631 684724008
119 281 679697639
20 241 156406269
453 240 156825533
99 146 697960448
260 186 742190656
341 537 809216716
365 425 3606037
308 600 412115636
548 715 75018573
253 56 529942650
545 12 332501651
400 149 293576986
120 586 754337411
228 272 545303555
693 496 975520150
594 354 169172880
529 315 426553943
576 594 188234710
497 12 553126092
355 376 381694812
604 26 673977064
696 599 184478841
671 33 513738259
60 370 914951435
528 507 751433327
147 64 342988964
681 513 909271883
50 605 944604147
678 552 850607387
689 59 857457791
445 605 400195131
15 389 704778714
393 220 212475652
205 19 964271635
461 423 962117515
522 488 466257468
489 638 571181908
324 421 214900902
699 477 805787402
412 283 888121813
450 506 405410488
177 695 811022751
489 99 259293291
312 25 602423286
33 618 677340794
198 395 787129608
456 526 454859840
468 682 959374802
497 458 559328193
258 304 619047145
570 274 324110214
543 74 297663613
331 370 561551721
488 3 576333837
278 599 388962996
280 502 33516811
497 513 569107629
179 20 874786552
108 248 865456359
684 248 83762160
332 562 705088364
698 512 841504729
387 74 536998701
162 532 931909116
243 516 874219553
714 186 27574950
90 657 636168327
295 393 27560736
508 694 857397801
326 172 871933434
330 448 770496065
224 555 92947561
342 313 740869092
326 296 484199497
209 238 535749021
688 363 450902375
