425 21861
84 113
414 200 479011712
259 348 488359858
305 142 840116083
168 49 179432658
37 221 81529857
19 253 819083174
165 363 491406821
78 193 686742204
19 132 96875840
257 91 583659473
389 401 31538242
34 4 45939359
29 287 764298080
236 393 739139638
274 102 449011423
352 248 203435657
393 421 287902611
97 104 400450452
307 337 908229603
328 425 944582239
345 169 766861170
97 274 647152751
339 59 508622466
401 337 228553269
378 321 885220777
318 57 845097147
11 207 567740574
68 38 398103223
241 32 898242834
293 353 654623265
95 128 830117790
49 2 700409872
127 254 567082733
216 336 323309986
15 186 984132151
225 417 692443754
223 112 787508593
211 239 708775816
345 204 327513935
38 269 168740209
221 83 583974421
314 25 148126852
79 376 751783594
338 138 935680852
28 315 470693727
384 236 646546430
122 386 449813786
192 205 204594854
419 400 553342977
148 411 949330246
16 130 647193590
168 188 883671227
417 263 463166005
68 357 86381430
356 400 483804047
73 357 684792601
125 80 572949098
336 130 186252638
385 97 629582462
318 407 591426408
344 25 420708428
353 201 881514920
351 43 90637390
260 142 538648158
387 97 665520984
231 177 154638004
405 13 419335316
408 5 596190832
68 43 878903190
420 371 681717143
387 398 803668060
384 147 757307670
395 49 284109902
205 232 552024733
250 22 598006432
102 407 628882054
175 171 336640347
304 55 641498110
36 379 876795264
199 77 996062481
276 135 683807554
309 85 959368740
5 412 465101911
369 178 49012279
213 362 117291499
421 33 766812599
304 146 257002739
292 130 151644670
80 224 587119471
177 16 280352327
342 260 138593391
243 53 234568150
418 288 98256522
271 42 185409888
177 373 561137932
266 331 872914327
421 260 163343497
190 282 675822748
103 348 885414917
17 206 510203391
151 324 896076894
173 118 811826886
34 4 2356062
405 310 571289749
61 411 559861974
255 158 879474401
68 82 132041779
220 41 652139655
361 315 791236319
24 155 221641123
73 248 732021116
56 136 755415992
146 128 42309871
154 168 334190087
35 61 353917820
348 176 251702226
414 381 967744026
15 255 304631829
284 75 72091984
95 15 550949505
396 383 636877820
255 51 787763
386 361 423044936
253 190 879232745
280 344 554146744
206 16 756844072
234 171 262928564
399 52 984957192
182 100 105631691
310 286 794367984
57 65 194683707
24 160 395165735
385 354 588148009
378 259 298805298
145 324 754540120
178 48 725943014
144 259 423360381
377 178 350198907
210 317 552377198
197 167 548948239
30 167 855471922
303 160 770224086
322 85 756573159
136 342 727168123
226 376 14803816
85 163 262735764
181 331 153443475
19 54 725858974
341 409 977696602
372 364 652231916
70 412 107536395
174 114 48284530
171 107 869967588
338 304 304419712
198 270 713169461
224 144 985290810
264 250 469505280
59 210 828034644
164 354 807337352
56 355 114391560
65 104 954447399
14 134 628847447
125 279 588417639
29 161 527295844
275 44 715951237
338 258 426172860
110 399 378353361
210 95 101855376
282 75 489409751
379 157 442805943
362 240 130325668
146 19 613794222
134 351 110212844
36 32 79953221
316 382 783866949
78 108 511227951
380 139 387163310
416 399 81185866
164 273 386177205
87 314 791322878
252 58 754904373
25 170 944149052
20 171 278526626
305 85 319679939
200 143 705743305
45 74 331245179
37 231 148174612
330 192 454493192
231 26 210082923
106 161 292731963
38 223 311467132
337 358 938859104
298 24 723678275
66 170 571079601
1 60 340537780
4 203 75149901
149 153 151428065
400 304 511418940
77 192 928326994
395 8 595776634
302 74 430959090
250 297 454877360
92 294 180950266
297 424 300712255
393 80 476418318
299 399 414060468
106 405 2284510
125 302 263267724
377 142 192899540
131 179 524847240
325 290 286527255
7 151 970127313
187 239 48736562
21 310 896721898
144 242 783638910
313 284 675311505
275 228 463844395
61 228 163502099
134 100 517737484
104 174 892370970
67 391 160554621
350 183 216676518
210 170 621456799
64 97 128553063
193 349 704358773
403 34 394026241
38 49 500228843
16 293 953522051
265 182 374461327
251 92 920949904
348 197 159696929
63 218 449114519
5 140 908052026
41 337 933408566
72 68 400910385
167 40 622844170
298 127 983047790
67 285 204445375
190 167 155859384
44 38 622157835
102 391 971454107
256 361 452744845
420 37 909643966
87 258 454496740
158 241 139424027
33 216 458519123
400 25 36271785
326 291 637668767
282 388 358309005
147 392 232718494
228 378 666983927
133 251 14812617
54 388 138529720
330 109 991818492
279 327 48625353
7 14 371464513
405 209 214194950
247 41 239370933
32 330 305976236
104 369 795512881
370 307 533168531
293 235 682495792
314 405 489034539
275 27 445989921
249 150 796177512
317 115 191229120
385 148 351138830
229 227 110204297
302 3 790233238
106 267 820628453
423 59 598531372
136 375 103082733
34 46 480164966
10 317 161215347
318 357 538810965
205 196 519164872
408 287 878544867
351 339 460361872
92 351 623039677
229 294 43232249
21 270 630161
137 382 983755972
175 307 202729746
240 111 954559998
156 74 475402225
363 30 352050490
33 411 721141152
249 316 264216847
162 52 18090633
29 15 994633464
293 277 619810859
285 372 634330926
48 167 826969557
144 142 231579709
231 39 553162650
26 187 172625090
136 86 569169279
7 215 434375560
147 223 616027060
248 424 267740237
381 260 859421560
381 311 856914069
201 406 953914665
164 71 42402012
356 90 759623574
304 317 181263447
359 195 674532442
224 395 26453407
132 343 358964336
209 363 683859738
348 161 767335382
360 193 666431500
33 54 811237529
320 16 933353365
60 105 933190731
244 156 68579813
288 385 745793549
99 371 977337667
4 38 1713506
339 109 30571922
158 421 361408107
148 208 244138860
163 381 301794766
57 106 814826829
47 157 635583648
312 359 341656508
30 185 885238801
87 296 871646354
25 9 463243502
64 227 613052817
367 178 473727249
46 226 692676952
139 401 226415162
106 196 670768604
111 69 149901533
368 408 892703166
73 213 16410752
146 121 621437912
23 337 927644652
415 257 679450723
394 287 505500578
77 371 571955888
134 197 701597218
224 160 962228345
67 376 468837097
67 45 304143401
364 280 946297997
87 104 145113045
330 199 163467371
279 405 920784924
63 361 318272589
33 227 922946951
344 205 381913046
15 408 497887201
202 246 667933155
374 296 697751982
69 262 717414508
267 140 968447032
314 231 739873763
89 288 229708101
84 45 290762573
54 160 906403680
325 48 266737518
52 300 568017701
74 45 730336421
113 384 68901030
420 258 492100428
6 11 376399466
133 289 515669649
37 393 893483835
283 379 763453692
334 269 793598563
352 412 310895662
117 168 579245206
317 48 334624500
200 333 594667858
200 205 965140540
416 123 437571172
107 247 369801454
412 292 409922036
133 210 928333242
42 254 861788234
230 122 22506487
208 314 58270585
224 111 332917761
176 359 982389149
317 326 322330647
324 269 200606609
281 189 312327871
391 77 742463188
168 151 584528839
299 193 868262488
95 262 776665934
272 356 952972702
344 198 395829674
296 197 331384292
100 288 929832952
262 235 303300956
53 217 304370076
66 284 830103416
382 54 737612267
133 344 724619758
393 242 341073152
349 271 186623109
283 39 61901743
365 36 976730671
142 419 668481084
167 145 242993871
402 280 787303242
424 207 267011
299 134 185459746
260 340 994872387
192 81 285510194
104 94 257030212
388 215 569090391
371 391 333150755
51 11 681188931
90 176 785563450
390 306 4742230
346 412 299600700
335 152 308689242
114 378 813691901
298 90 892284904
336 258 555706009
18 379 587890802
188 94 899265335
339 421 130588863
107 240 565593518
254 189 645306909
55 268 436711800
200 290 134987012
203 108 788257161
366 82 659328441
108 393 59121984
18 234 764041715
165 63 815093931
256 248 79400083
314 45 468007402
248 211 732088102
175 189 344271293
404 275 332928111
357 29 4204620
28 273 746539185
368 350 286280848
114 422 237782005
240 269 923755977
263 226 658746881
115 109 689231883
369 274 441880922
337 41 485931499
154 261 469423876
167 88 864597894
283 376 731000175
167 423 927556034
78 37 13915180
351 93 285466
20 69 793092570
339 12 151989402
283 138 396030361
394 283 156693575
398 126 624546959
50 208 473003730
411 296 242400405
99 249 604438460
398 278 470785835
114 162 44835580
92 356 977076199
175 238 116477453
32 299 62796058
359 81 532828697
366 303 84584724
27 412 179899692
137 189 138423623
122 402 495346712
149 115 449511725
164 282 722037314
281 407 68961617
188 160 99206834
98 201 856933779
221 182 964950731
75 217 999547799
170 175 41151287
55 23 287563851
57 151 856429344
83 295 597724043
115 63 525242984
159 103 119842977
113 119 80215035
373 9 594354520
75 406 901752037
150 280 231843868
383 273 882694850
49 317 883873608
63 367 526598402
176 32 905548365
243 4 566436029
186 108 333167261
38 6 385547956
167 250 554434438
325 105 107086932
263 140 538305967
47 317 777563005
316 243 172066495
17 88 633021602
209 5 130164206
347 65 205226670
416 38 183134619
134 287 104197810
276 82 651941859
143 406 127369149
211 217 421063749
266 145 301889132
341 312 380953802
30 421 988840900
256 352 686254867
183 153 856221407
158 387 569621221
359 33 554845164
258 302 228507176
41 21 130305831
152 35 883853836
236 143 146512786
402 227 659421275
398 153 181213786
362 66 808384580
312 88 432527235
410 185 682929511
421 137 684712637
3 80 830736179
206 103 436072461
71 303 64019342
425 16 100740610
285 131 956137401
238 6 801875148
260 64 242973355
123 283 58571820
355 219 863364649
420 279 985135267
202 135 915085533
63 21 752133196
11 393 278283630
216 411 998868830
344 261 965131340
130 246 388797297
126 182 412043394
70 138 499966951
55 82 840993585
96 165 217748470
395 287 826943684
388 271 604443889
284 59 872342102
65 132 92051267
12 38 135076730
405 300 647621534
17 230 882956197
78 384 738893021
203 143 337410897
387 274 293555768
177 277 279803688
36 94 311026044
255 314 478095696
8 233 490880144
255 51 254791829
54 324 729546660
400 4 550399348
20 204 924356581
117 257 136976192
107 323 707384595
226 46 6421292
297 283 92197357
5 307 754044200
93 312 4020129
176 257 317415644
296 306 505959652
253 334 989050256
286 152 301651175
332 248 294244609
112 151 209819304
175 360 722412637
270 12 877118980
290 260 671938969
114 142 496835524
19 211 459014134
226 21 147117481
70 381 91115738
33 164 905422859
413 14 25680902
233 161 897243376
347 372 578635708
15 306 38554365
34 53 790856345
421 281 175051034
308 417 716671107
203 219 521195614
204 305 389976010
157 175 183181952
292 405 993738138
136 13 523224861
173 301 636390882
79 77 157606831
194 253 189436085
409 113 191969968
290 402 453236851
360 182 354410620
417 323 363880603
14 226 707592274
308 403 267562740
379 186 850895302
26 421 87419587
77 242 320709696
24 87 560937254
365 343 666540097
284 352 388770940
39 107 235466143
364 295 266249599
169 356 420313490
26 110 651616537
33 295 958986068
33 195 29039651
249 301 684787768
151 135 90173126
194 65 501700712
82 401 455514495
274 83 114474667
79 54 192804977
164 162 211116135
142 148 804783579
358 331 18523117
141 382 299013509
344 270 77317933
73 187 482982537
297 398 169903181
272 201 893938813
59 152 253922258
267 416 96940813
313 15 761785174
93 366 880784376
6 5 520436986
45 100 809829448
68 348 316200337
286 261 254450040
147 336 499914915
172 56 245046118
47 103 563531556
339 424 301455286
231 44 521873991
116 125 253902144
200 51 600431507
279 339 666525004
136 339 406743359
224 235 980525621
211 276 955993714
87 183 13473415
201 363 325706905
155 13 573310723
167 75 808164205
175 409 931787237
296 347 255242315
56 1 482885735
32 302 773674620
5 314 706403832
24 229 287116953
372 279 78541712
108 205 146855644
24 387 567626647
212 171 432322764
103 32 339888194
406 210 509664959
387 305 779715618
344 340 317486442
18 245 263748884
148 187 575207345
26 93 840660598
39 57 425345741
85 270 214357421
205 243 156603543
136 5 507669855
85 344 173614851
112 333 234908935
348 289 825317990
256 304 660148372
55 40 827469066
425 182 799869570
30 424 274930241
280 355 203316590
336 285 292228889
250 1 996322618
314 316 707880156
176 130 149295299
377 260 422695686
68 424 386332532
146 367 677250747
34 273 276113663
405 370 64179478
155 84 249271163
295 101 265681408
39 35 919727325
45 246 605341971
100 292 526337483
301 283 573008644
23 411 95963249
100 143 515686907
170 42 689914260
417 403 438631420
103 384 269412470
405 255 686489837
24 71 436530476
360 147 226399540
67 169 757165003
294 175 214434318
85 229 124912848
296 82 978697596
253 177 560293308
40 125 283770170
110 5 820539524
345 56 993845660
26 67 917395954
225 302 361376874
357 303 315386879
398 214 285493932
162 313 915056841
346 235 664981605
215 181 51944878
369 403 766969376
354 391 654846873
309 364 278103407
314 411 733013542
231 128 907139568
400 265 306404899
348 265 941214884
13 67 545837516
86 411 913481090
272 236 306265025
177 141 107717648
365 374 158773849
32 5 32834054
105 184 413302909
325 286 352753202
236 326 886103300
198 360 966694568
425 61 906697403
178 46 943555486
183 373 991589104
199 2 731353613
33 385 62975694
223 276 806640599
309 222 9854326
178 420 507283600
203 78 90881852
363 77 317235941
367 81 42363715
390 422 918205054
357 264 148421343
47 98 851648645
51 198 320787169
128 292 899148941
338 205 940999930
169 3 10285833
272 115 322870680
309 395 206466891
56 310 396998024
42 286 222891836
76 307 279782690
139 245 676680720
424 196 497914125
311 358 445102943
401 14 417497130
386 319 759425146
189 79 637854465
72 71 187654847
287 222 842529703
295 263 148641609
101 56 481736007
350 84 921076041
245 37 830617505
107 197 776287983
353 172 175818401
282 396 194545991
36 347 190982004
286 291 776948672
351 21 559303852
299 91 316444973
47 149 30842554
143 272 445013626
165 17 939442737
46 124 795642933
247 386 896117657
242 239 98042690
233 70 343388947
142 251 507130867
60 260 845451905
395 330 19874122
406 303 882648600
62 33 905521709
118 276 865365443
176 239 301475852
407 370 51836122
232 71 190785850
116 169 186932085
58 51 962928578
210 244 10660673
357 132 703166233
59 292 825295556
118 283 392288559
173 350 295120521
210 235 892621859
72 75 656140247
172 83 180136954
233 250 131651951
222 239 597659837
64 218 104311049
128 51 518545692
109 198 615646957
329 332 352805630
108 354 842645210
185 150 128658645
413 258 714513993
156 273 803380671
54 142 465699498
187 241 962271352
158 211 176656130
50 324 707927202
89 178 937995145
201 343 13738265
26 16 327515007
157 343 500322656
78 401 636635367
96 394 227767955
9 131 122134001
128 292 21656010
254 35 389607465
47 144 549590770
421 62 50249668
292 25 670444560
184 171 564538249
380 33 946110491
396 227 748745148
343 100 979842797
376 131 507022245
131 279 632523831
95 347 705919339
212 34 583238567
311 390 370802670
239 367 944629743
